"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20180510","11560","영등포구","542139.63050","500398.28170","33951.35660","7789.99220","610205.76840","464893.31460","603069.94420","498617.97790","404701.03250","105493.96120","100433.38410","198773.68720"
"20180510","11590","동작구","433096.72970","414529.47500","16452.84710","2114.40760","463010.00880","397813.34800","405391.85600","452885.92520","211112.64620","39987.47560","81003.28250","90121.88810"
"20180510","11620","관악구","523019.54420","499323.38140","21262.95970","2433.20310","600278.01790","440186.65580","456573.37110","570481.09650","250127.93400","34309.78130","141580.16980","74237.98290"
"20180510","11650","서초구","661313.41940","638484.11260","15318.04570","7511.26110","790477.09550","520023.62280","770706.70520","583175.35820","517692.49360","163436.83270","96446.74140","257808.91950"
"20180510","11680","강남구","919471.69070","870524.14000","22580.98700","26366.56370","1156493.80380","694358.25240","1116613.97650","778655.77220","749489.84970","226915.75080","134543.29300","388030.80590"
"20180510","11710","송파구","769098.89190","749899.01340","14318.22730","4881.65130","794311.56270","752767.08770","762501.93040","773811.00740","432337.70750","114877.09130","180035.44070","137425.17550"
"20180510","11740","강동구","485201.97110","474027.06250","10132.81270","1042.09600","529964.46390","433609.63870","444822.09960","514044.73650","241842.28420","47566.57550","140680.22330","53595.48540"
"20180509","11000","서울시","11720633.35820","11122712.30780","409998.65990","187922.39060","12067248.71330","11357394.25630","12010134.59100","11513846.76340","7217080.47590","1660725.81350","2445814.26700","3110540.39540"
"20180509","11110","종로구","412012.99890","375648.99070","20534.65730","15829.35080","593030.47420","269912.67500","543986.56460","317746.16620","395550.55900","105313.58640","44554.20560","245682.76700"
"20180509","11140","중구","421143.52110","339937.50590","25299.47710","55906.53820","612323.52480","258779.50690","568694.92250","315749.66300","424154.63940","110724.92100","36905.10340","276524.61500"
"20180509","11170","용산구","336353.53340","307911.54510","18294.41270","10147.57560","378454.50910","290688.68910","370659.90760","311848.98040","232393.43270","61608.64140","52277.94550","118506.84580"
"20180509","11200","성동구","378209.11110","359709.94270","16593.42400","1905.74430","398114.36900","357163.89450","391547.43310","368681.73810","242471.94840","43528.27860","75674.44920","123269.22060"
"20180509","11215","광진구","417304.68310","391382.43020","23480.36040","2441.89260","448353.12890","384668.65280","393597.69730","434238.24440","218394.88380","40311.59740","95367.02810","82716.25830"
"20180509","11230","동대문구","416919.38630","386971.11530","26879.36130","3068.90970","423171.06430","408175.34980","417697.04130","416363.91840","242483.99380","39155.44260","92107.70720","111220.84400"
"20180509","11260","중랑구","361855.89450","355859.00500","5364.90770","631.98180","409339.85900","309435.23440","320986.56250","391048.27450","178865.37130","25607.92860","108263.79820","44993.64450"
"20180509","11290","성북구","470935.61860","449929.71850","18918.61770","2087.28240","499987.59280","445744.67320","448847.43810","486712.89030","233929.51860","30580.18280","98991.72810","104357.60770"
"20180509","11305","강북구","306577.39910","300809.75570","5041.33190","726.31140","346187.61110","264384.88390","273663.94460","330087.00940","144286.78950","13016.48200","79800.52770","51469.77980"
"20180509","11320","도봉구","297051.40490","293519.94410","2918.40740","613.05350","330563.03140","259009.30980","267784.17180","317956.57150","154659.42920","20503.36770","85379.53700","48776.52450"
"20180509","11350","노원구","529940.64180","523735.37350","5262.90680","942.36160","582027.67720","476758.49170","486373.51930","561060.01500","258733.63560","40376.51580","142406.76950","75950.35030"
"20180509","11380","은평구","447365.16010","439467.67790","6413.34580","1484.13640","510476.64140","375796.36310","391743.48170","487094.93030","198633.77610","32400.10400","124936.16640","41297.50570"
"20180509","11410","서대문구","421825.11860","389838.43940","23664.93900","8321.74030","441264.40200","406033.64960","432269.43850","414364.89020","255303.67490","52831.18990","74963.29560","127509.18940"
"20180509","11440","마포구","513932.23550","477198.11070","21486.76220","15247.36260","556678.72580","467857.15060","539767.70430","495478.32920","318856.71830","77976.95900","85474.55830","155405.20100"
"20180509","11470","양천구","403728.73490","396805.91090","5694.55230","1228.27170","449884.49180","356621.82100","366911.57840","430026.70390","209039.13850","31738.57790","107539.00420","69761.55640"
"20180509","11500","강서구","561010.59730","542495.64010","9629.53550","8885.42170","605352.74960","516002.46410","524352.88430","587194.67800","294354.55570","66574.50550","151425.43100","76354.61920"
"20180509","11530","구로구","437350.05880","407006.76120","25660.38470","4682.91290","459520.25130","418198.31770","428741.27690","443499.18880","248786.05710","74730.02430","83250.86630","90805.16650"
"20180509","11545","금천구","254087.16630","236706.24660","15197.97000","2182.94970","284248.10590","227593.57550","278039.84330","236978.11130","184736.06750","66540.33040","52445.36820","65750.36890"
"20180509","11560","영등포구","545389.68750","503386.41740","33923.28370","8079.98640","615405.08240","465377.69270","609472.23050","499616.44240","406376.61770","105399.15220","100752.88120","200224.58430"
"20180509","11590","동작구","436066.98230","417447.46310","16448.70220","2170.81690","468278.58970","401314.13080","407665.22390","456353.95250","214049.19400","41076.37300","82263.16210","90709.65890"
"20180509","11620","관악구","521284.86060","497566.59510","21443.28360","2274.98190","596622.49100","441447.71350","455927.85580","567968.43540","251325.23120","33988.86610","142502.18260","74834.18250"
"20180509","11650","서초구","657540.45420","635411.74950","15015.57900","7113.12580","787198.22700","517927.77610","767637.51240","578899.69850","517317.96750","163437.61220","96445.52770","257434.82760"
"20180509","11680","강남구","916477.19830","868690.57890","22275.51220","25511.10720","1156407.72270","689984.93440","1115550.66070","774281.86810","749504.58680","227504.76060","134290.40280","387709.42340"
"20180509","11710","송파구","768861.19500","749268.73910","14363.55570","5228.90030","798424.09410","752601.19020","761083.92150","774416.39040","432057.42910","112984.13260","181997.70800","137075.58850"
"20180509","11740","강동구","487409.71610","476006.65110","10193.39000","1209.67490","531376.73750","436646.89470","447131.77630","516179.67310","242871.66560","47773.05820","140730.13550","54368.47190"
"20180508","11000","서울시","11665720.75140","11069851.90820","409538.78260","186330.06060","12026216.79680","11276927.95670","11968897.56440","11449165.88490","7195835.06990","1631489.62120","2478997.40160","3085348.04710"
"20180508","11110","종로구","391706.99000","357103.37240","20069.44830","14534.16930","558610.78280","259448.51170","515905.39760","302993.84170","379485.59470","94333.22390","43997.83630","241154.53450"
"20180508","11140","중구","406013.37560","326097.23850","24418.80130","55497.33570","590174.24160","250552.50960","549787.35620","303317.67520","410799.38290","104068.66640","37096.50910","269634.20740"
"20180508","11170","용산구","331034.82740","302672.60040","18705.08620","9657.14080","368304.34280","288186.14070","363885.42200","307570.11690","228116.07070","58606.42640","53099.00640","116410.63790"
"20180508","11200","성동구","378293.81100","359691.69560","16498.77870","2103.33670","397181.41280","354355.33130","392988.26140","367797.77510","244148.79990","44479.17470","77040.95300","122628.67220"
"20180508","11215","광진구","415806.58220","389499.90400","23539.16750","2767.51070","445030.58630","386266.98480","393818.91200","431512.06100","219036.27530","40094.48760","96454.95460","82486.83310"
"20180508","11230","동대문구","417079.30900","386977.92730","26658.28810","3443.09360","425053.37500","410831.43330","419319.14820","415479.42380","244682.77940","40398.39120","92007.63130","112276.75690"
"20180508","11260","중랑구","365834.06350","359833.27320","5359.74000","641.05030","412316.17380","313932.15110","325324.72900","394769.30240","181646.51490","27061.57630","109411.04220","45173.89640"
"20180508","11290","성북구","471785.89600","450305.97730","19067.48580","2412.43290","499822.88560","443624.59780","448446.47340","488456.91210","234132.76250","29800.71770","100638.04500","103693.99980"
"20180508","11305","강북구","308933.56530","302999.25790","5031.28740","903.02000","348371.66400","267332.05210","276249.77740","332279.12800","146601.88940","12898.21050","81310.40550","52393.27340"
"20180508","11320","도봉구","297749.54900","294099.78230","2952.07600","697.69070","330864.56290","258408.15570","267501.11230","319355.57520","157209.32730","21056.24480","87577.86090","48575.22160"
"20180508","11350","노원구","537327.98250","531259.40240","5308.69710","759.88300","580418.18310","490645.08150","498561.48480","565018.33800","265046.43110","41195.94220","146817.83930","77032.64960"
"20180508","11380","은평구","450097.28360","442337.38840","6425.29280","1334.60240","511515.49510","380642.52740","394502.05740","489808.15940","200120.32650","32389.85550","126483.26590","41247.20510"
"20180508","11410","서대문구","419407.90150","387416.37510","23668.84240","8322.68400","437463.86930","398869.23140","430166.66130","411723.07310","252600.31130","50571.94470","74686.54060","127341.82600"
"20180508","11440","마포구","510122.43490","472176.15780","21248.15730","16698.11980","551866.69740","465161.78580","538789.57000","489645.90990","317106.56580","76787.91750","87006.50680","153312.14150"
"20180508","11470","양천구","405027.73980","397941.49900","5754.27440","1331.96630","447938.94140","358138.13560","367923.67010","431530.64660","212039.54200","31877.86910","109199.26300","70962.40990"
"20180508","11500","강서구","565213.17670","545674.80240","9582.76440","9955.60990","604670.74780","524165.15470","531834.29080","589055.23810","295801.54150","67709.44130","153203.14560","74888.95460"
"20180508","11530","구로구","440119.85030","409058.20220","26060.23310","5001.41500","462142.28190","424724.10490","435014.09160","443766.82080","251527.38390","75928.18330","83386.22730","92212.97330"
"20180508","11545","금천구","255398.15600","237688.86560","15499.71060","2209.57970","285242.95110","227220.85250","281518.11380","236741.04330","185426.66750","66330.78890","53660.12430","65435.75430"
"20180508","11560","영등포구","543467.96120","500835.06420","34439.18140","8193.71560","616241.73430","464317.21470","607824.28090","497499.16140","407900.08430","104962.38030","101827.83550","201109.86850"
"20180508","11590","동작구","435225.11760","416855.78410","16229.86350","2139.47010","465307.83780","401073.73590","407587.24050","454966.45850","214623.72340","41119.87630","82581.39610","90922.45100"
"20180508","11620","관악구","518781.71480","494977.87720","21386.32580","2417.51180","589557.39220","439169.01700","453931.16110","565103.53900","249398.83370","33413.09550","142269.23870","73716.49950"
"20180508","11650","서초구","650467.81200","628607.15270","14865.52760","6995.13170","782828.02580","511140.01280","761681.98900","571029.11420","512770.19900","160012.99100","98232.12100","254525.08700"
"20180508","11680","강남구","893976.50950","849975.13000","21944.26140","22057.11810","1134427.52960","667111.45370","1096034.58550","749649.31240","736820.62060","222054.37830","135635.97450","379130.26780"
"20180508","11710","송파구","767114.47330","747424.48070","14633.54640","5056.44630","792682.97330","751646.36680","760685.56790","771706.54870","434790.23290","111394.66450","185592.84310","137802.72530"
"20180508","11740","강동구","489734.66880","478342.69770","10191.94490","1200.02620","534529.15070","439830.79570","449616.21040","518390.71040","245890.01050","49057.24210","142752.03430","54080.73410"
"20180507","11000","서울시","11014288.02760","10414243.44360","408937.43390","191107.15000","11339462.60550","10794646.74180","11015922.64430","11013120.44420","5654762.58100","1211632.42410","2396258.00250","2046872.15440"
"20180507","11110","종로구","319334.44620","285079.01000","18638.21590","15617.22030","433525.12410","258114.54610","381607.09700","274853.98130","259368.04080","72139.82390","41727.59960","145500.61730"
"20180507","11140","중구","321326.54370","238622.32160","24034.95640","58669.26570","420447.16280","256865.87470","379806.74660","279554.97020","247239.88530","63549.41890","35488.63640","148201.83000"
"20180507","11170","용산구","314817.18840","284863.60430","20238.67930","9714.90480","349367.55400","289806.66910","333012.24440","301820.71990","185735.42480","49239.97820","50238.18270","86257.26390"
"20180507","11200","성동구","349744.23560","331615.02540","16135.67250","1993.53770","366208.91460","336708.55230","351487.63720","348498.94870","189025.95780","31879.43280","75288.11340","81858.41160"
"20180507","11215","광진구","422051.51480","394854.75980","24460.47200","2736.28290","447523.08220","396911.25090","421997.26160","422090.26710","222287.02440","45804.73990","95309.64830","81172.63620"
"20180507","11230","동대문구","394902.42000","365171.27880","25968.88120","3762.26000","409081.12430","389308.74240","390795.36020","397836.03410","197591.33790","32437.86510","88033.41050","77120.06230"
"20180507","11260","중랑구","380337.88580","373964.20550","5758.76050","614.91980","408724.92520","345118.00980","358602.45130","395863.19620","177921.27580","28517.27620","106996.53100","42407.46860"
"20180507","11290","성북구","459892.11610","438961.06030","18392.86800","2538.18780","493750.03480","428414.55200","441396.48520","473103.28090","199847.77170","26677.22080","98044.78680","75125.76410"
"20180507","11305","강북구","320613.96250","314456.98570","5197.54320","959.43360","343235.35740","295989.40310","303068.09960","333146.72170","142617.05860","16113.92490","77936.40590","48566.72780"
"20180507","11320","도봉구","308904.52750","305045.80810","3136.46610","722.25330","326745.87040","284264.69180","294298.45020","319337.43990","154710.93480","24186.71940","84624.49500","45899.72040"
"20180507","11350","노원구","534647.06100","529011.46420","5015.32310","620.27370","574943.12680","492946.36090","507694.11310","553899.16660","238399.28820","37189.79420","142377.90600","58831.58800"
"20180507","11380","은평구","465414.82300","457601.65910","6445.32910","1367.83480","504838.59420","422041.50720","437074.67690","485657.78450","196603.20100","34332.46820","122820.47150","39450.26130"
"20180507","11410","서대문구","384727.08370","353227.53800","22518.84570","8980.70010","398751.29630","368185.85050","374628.96490","391940.02580","182120.09480","31509.78180","71441.22280","79169.09020"
"20180507","11440","마포구","491986.42070","452038.33190","22060.57030","17887.51850","535030.86580","456372.89330","507902.96080","480617.46340","270071.58590","66882.16520","82333.09010","120856.33060"
"20180507","11470","양천구","409263.56130","402486.86950","5568.40090","1208.29090","437123.62490","376750.06960","389332.20690","423500.24290","199899.27760","32605.43020","107208.30140","60085.54600"
"20180507","11500","강서구","561165.12810","540844.76160","9579.35410","10741.01230","596624.16120","531437.42300","541384.20110","575294.36170","267667.78970","58454.74750","150439.84160","58773.20060"
"20180507","11530","구로구","414525.80860","380713.84380","27998.59800","5813.36690","443820.03470","383831.11860","396454.99630","427433.53170","187324.02330","50422.10920","79398.92530","57502.98880"
"20180507","11545","금천구","226780.80020","208363.13450","16225.40840","2192.25730","232803.60570","219044.35510","228358.60450","225653.79720","125921.21410","37649.58620","51056.48670","37215.14120"
"20180507","11560","영등포구","488755.76360","444475.78880","36783.09430","7496.88050","544500.39610","448911.41110","513687.08260","470947.67860","302437.63840","77049.36510","99444.30960","125943.96370"
"20180507","11590","동작구","421939.46350","404181.06600","15798.63820","1959.75930","457444.99340","391357.96300","402325.67040","435949.31570","180493.22170","32369.56670","80120.61340","68003.04160"
"20180507","11620","관악구","527595.24030","502337.46800","22667.52480","2590.24750","582394.76490","477994.32140","494073.82280","551539.10990","231223.13240","34419.64800","136001.01830","60802.46610"
"20180507","11650","서초구","554359.76460","533784.99370","13522.19450","7052.57640","624633.70970","485187.17010","597618.94850","523460.34750","338874.88500","99970.56330","93387.30000","145517.02170"
"20180507","11680","강남구","698003.36000","660623.75520","17935.51980","19444.08490","762115.56250","631383.03390","744724.65210","664631.00850","386765.17550","101876.92460","118888.67320","165999.57770"
"20180507","11710","송파구","749588.29680","729866.95220","14538.97820","5182.36650","780926.00150","729297.57790","755534.96020","745340.68010","384162.22400","95323.49290","183272.22950","105566.50160"
"20180507","11740","강동구","493610.61170","482051.75770","10317.13950","1241.71450","531833.26730","455704.24140","469054.95010","511150.37000","225040.26830","43140.95820","138667.53890","43231.77120"
"20180506","11000","서울시","10746649.50470","10117523.52080","425371.15590","203754.82800","10910212.00810","10599736.15870","10776365.22760","10725423.98840","5229742.85570","1286738.81670","2187506.27430","1755497.76470"
"20180506","11110","종로구","301266.58820","266941.96550","19333.21870","14991.40400","371913.28380","255209.07410","341433.07950","272576.23720","209621.48660","65389.74890","37590.80100","106640.93670"
"20180506","11140","중구","298690.68760","212528.07180","23075.06600","63087.54980","353993.45120","249162.64770","335111.69430","272675.68280","188848.98450","54617.90590","32301.72270","101929.35590"
"20180506","11170","용산구","320285.69040","287301.05670","21886.56370","11098.07000","350483.05650","292593.40190","337875.85210","307721.28910","180554.66900","55021.51070","48005.72990","77527.42840"
"20180506","11200","성동구","331673.41240","313395.83870","16160.94200","2116.63180","346941.78040","324516.27370","328518.82250","333926.69090","162714.67100","31167.37440","67690.34080","63856.95580"
"20180506","11215","광진구","404713.26550","376592.50000","25040.69270","3080.07280","426601.28050","389073.81280","396418.03380","410638.43090","193940.91940","43166.29370","86277.85610","64496.76960"
"20180506","11230","동대문구","382932.02270","353241.76040","25826.09140","3864.17090","391636.89320","375276.87140","379377.91410","385470.67170","178072.73200","33457.17590","79283.59980","65331.95630"
"20180506","11260","중랑구","378001.85400","371354.46680","5966.73520","680.65200","397071.59670","356587.83000","364201.48390","387859.26120","172229.47510","33818.22380","99064.33860","39346.91270"
"20180506","11290","성북구","445794.89840","425490.99640","17440.85590","2863.04610","463530.95920","421542.94320","431390.57150","456083.70330","184154.74450","29883.68310","90075.78160","64195.27980"
"20180506","11305","강북구","320987.08700","314163.94090","5414.96890","1408.17720","338699.60430","299990.42960","306700.46920","331191.81410","137624.81860","20326.40600","72275.04550","45023.36710"
"20180506","11320","도봉구","306237.04920","302419.31370","3174.72400","643.01150","318860.94190","289257.12050","296824.19450","312960.51670","148810.04180","26707.00320","77888.15670","44214.88190"
"20180506","11350","노원구","521178.29890","515927.79580","4627.53380","622.96940","551610.42080","493667.01510","501184.33750","535459.69990","228389.12530","42297.48840","130853.55940","55238.07750"
"20180506","11380","은평구","457849.47980","450440.15470","5970.35080","1438.97430","487307.39100","424158.46670","435082.92110","474111.30740","186219.27980","37115.56630","113622.88840","35480.82510"
"20180506","11410","서대문구","376334.09700","344659.05920","21937.23310","9737.80470","390899.04720","358237.87550","365804.18090","383855.46560","168721.07490","33816.47220","63738.51230","71166.09040"
"20180506","11440","마포구","481005.97370","438302.30170","22062.20090","20641.47120","514682.93980","449469.15240","484594.70290","478442.59580","243330.37180","66743.78610","75145.13220","101441.45350"
"20180506","11470","양천구","396645.93010","389916.84900","5334.01800","1395.06310","414885.12080","374332.81950","383411.91560","406098.79770","191667.63440","35907.85140","97649.84290","58109.94010"
"20180506","11500","강서구","545697.04980","526658.23830","9355.13960","9683.67190","571671.49370","515354.28400","529280.39940","557423.22870","247034.27580","59149.92910","136729.15910","51155.18760"
"20180506","11530","구로구","425935.93330","384457.01720","35619.42220","5859.49390","435478.74660","419190.91650","429297.79410","423534.60420","206992.79590","69902.02010","74074.24220","63016.53360"
"20180506","11545","금천구","222122.40170","201151.93560","18561.40880","2409.05730","230497.46120","217322.82540","223790.15050","220931.15260","115808.71700","37621.92960","46270.49060","31916.29680"
"20180506","11560","영등포구","485839.13030","433516.65280","44682.90080","7639.57680","530381.43010","442503.12070","518259.20520","462681.93400","289189.00730","81388.82190","91747.20190","116052.98350"
"20180506","11590","동작구","404358.76920","385909.25080","16278.82000","2170.69840","429797.27040","377064.96390","387381.09960","416485.67600","163835.88720","34410.45500","71599.67230","57825.75990"
"20180506","11620","관악구","517702.57900","490617.86410","24324.31600","2760.39890","553265.71910","480936.29450","494025.02220","534615.11960","220867.40910","44203.91760","121309.49750","55353.99400"
"20180506","11650","서초구","524398.66170","505307.59950","12254.60410","6836.45800","572121.97600","475189.06990","559819.81040","499097.84120","295871.03410","92771.42700","85011.84550","118087.76160"
"20180506","11680","강남구","683277.38030","646479.66800","16592.82020","20204.89210","759686.98340","629430.24670","732642.64690","648016.47550","374076.66450","115921.26080","107861.35000","150294.05370"
"20180506","11710","송파구","730473.63690","708407.31830","14681.27130","7385.04730","775032.58480","701783.34890","745577.36930","719685.25660","378845.18940","111365.26210","164622.30420","102857.62310"
"20180506","11740","강동구","483247.62770","472341.90500","9769.25810","1136.46460","511143.92930","456668.68230","468361.55660","493880.53560","217090.12960","49335.53390","130009.75390","37744.84180"
"20180505","11000","서울시","10905175.43780","10286789.35730","412139.04250","206247.03800","11206913.72380","10682703.27180","10801702.54170","10979084.64920","5539229.19830","1402171.13220","2130931.19500","2006126.87110"
"20180505","11110","종로구","338632.26360","301287.86190","19421.59780","17922.80390","468256.94580","266815.30040","408158.13400","288970.92760","282720.33570","96304.82740","37210.27820","149205.23010"
"20180505","11140","중구","333313.67610","245147.86640","24499.23450","63666.57520","446476.63690","261839.21200","398361.79660","286850.73290","254058.30480","79415.81620","30445.49680","144196.99180"
"20180505","11170","용산구","328287.07450","296143.33230","20738.41960","11405.32260","360989.36210","300113.06500","345786.61280","315787.40430","197268.15550","60925.97090","47409.44890","88932.73570"
"20180505","11200","성동구","341467.62990","323385.99370","16210.54910","1871.08710","351138.48980","330142.62590","336547.83800","344981.76690","175122.74020","36030.29990","65191.29470","73901.14560"
"20180505","11215","광진구","425381.93770","397663.69210","24741.29510","2976.95050","438396.60570","408931.08920","429106.88770","422721.25920","230123.75110","58273.31800","83900.87480","87949.55830"
"20180505","11230","동대문구","383405.23190","354336.32680","25091.01610","3977.88900","406117.59960","363178.26750","372823.74800","390963.43470","182718.81860","33436.59930","77210.40790","72071.81140"
"20180505","11260","중랑구","370647.62140","364080.56870","5741.50620","825.54650","404291.84640","329248.64220","345190.86000","388831.02230","167164.55820","30257.88790","96814.14080","40092.52950"
"20180505","11290","성북구","437730.35610","417892.63510","17170.36320","2667.35780","481461.96770","388781.85760","407224.34140","459520.36660","177719.61230","25721.27460","87123.75190","64874.58580"
"20180505","11305","강북구","313340.46670","306628.24470","5121.25920","1590.96270","346283.93870","277911.92080","288620.72350","330997.42610","134582.22820","18444.11750","71585.53460","44552.57610"
"20180505","11320","도봉구","298708.49270","295031.11870","2956.68310","720.69090","323081.75640","271188.64240","281336.44890","311117.09550","144062.44490","24665.08160","75861.30760","43536.05570"
"20180505","11350","노원구","516435.26570","511000.13930","4699.90110","735.22530","565253.44160","465395.84030","482028.04810","541011.84970","224800.13350","39582.33980","127777.34540","57440.44830"
"20180505","11380","은평구","451309.35200","443638.46170","6410.29630","1260.59400","499113.33710","396276.67480","415321.22910","477015.15400","186684.42990","36580.37790","112504.18730","37599.86470"
"20180505","11410","서대문구","378610.76700","347426.95240","22051.76570","9132.04890","403497.46820","360037.60040","365470.47790","387996.68780","179811.78090","39530.57160","62848.27590","77432.93340"
"20180505","11440","마포구","510184.23970","466068.98590","23210.02500","20905.22880","565944.41910","466789.62780","522989.97680","501037.28460","297974.25470","92223.29620","75684.30060","130066.65790"
"20180505","11470","양천구","390454.95920","383813.11990","5472.83650","1169.00270","435500.67410","345012.63820","360896.72510","411567.98360","180892.62170","32047.50090","93215.26330","55629.85750"
"20180505","11500","강서구","544391.38590","526873.42730","9778.20520","7739.75340","587795.62810","491858.30800","515150.88130","565277.46060","250229.08090","61377.19910","132048.89830","56802.98350"
"20180505","11530","구로구","408318.85570","374628.60000","28746.36570","4943.89000","438513.90890","377400.04320","388513.41650","422465.59800","186481.72660","57006.38340","72437.49200","57037.85120"
"20180505","11545","금천구","217480.83510","199120.24880","16224.86700","2135.71940","227689.42270","205885.72870","212049.49490","221360.36390","114337.59580","36301.29540","45487.96640","32548.33400"
"20180505","11560","영등포구","485777.57420","441089.05050","37756.15120","6932.37250","531250.87810","450933.91550","502577.08550","473777.92320","295680.04790","84517.57820","90125.03230","121037.43740"
"20180505","11590","동작구","409396.81540","391303.57470","15952.86960","2140.37120","447063.38550","370186.51500","385308.48560","426602.76540","171655.57650","35869.66330","70271.39880","65514.51440"
"20180505","11620","관악구","513932.25800","489300.37460","22066.92650","2564.95690","574374.47100","448285.18570","472642.63180","543424.84820","215175.79690","38505.01930","117916.56470","58754.21290"
"20180505","11650","서초구","555376.76960","534660.14130","13440.21810","7276.41030","596777.78280","488547.57410","588430.78250","531766.76040","326693.69590","108012.00010","84088.10790","134593.58790"
"20180505","11680","강남구","725497.75850","683844.18280","19194.42460","22459.15110","804493.40590","643890.61690","777117.92140","688626.21360","419317.96950","133618.54540","107998.18740","177701.23670"
"20180505","11710","송파구","747605.54130","724153.89860","15275.72750","8175.91510","771264.31130","706710.96510","751926.38810","744519.22210","395091.37510","118628.80000","161791.56690","114671.00820"
"20180505","11740","강동구","479488.30980","468270.55910","10166.53860","1051.21220","521258.13300","430602.73880","448121.60650","501893.09790","211458.52170","46304.43110","124882.17930","40271.91130"
"20180504","11000","서울시","11676674.50190","11074061.33900","409051.70930","193561.45370","12042157.69200","11270294.63920","11980240.36870","11459841.74000","7081160.79990","1665891.66860","2369796.45820","3045472.67310"
"20180504","11110","종로구","408439.65470","371719.02940","19866.76650","16853.85880","586638.58890","272159.92970","535101.79480","317966.69740","387456.11070","107010.07410","41900.28350","238545.75310"
"20180504","11140","중구","423593.66490","339511.80260","26060.08140","58021.78090","606649.75110","264385.89460","566673.51510","321393.77180","415723.27780","109340.55180","35324.59260","271058.13340"
"20180504","11170","용산구","342308.73410","312281.75610","19047.12690","10979.85110","376698.35180","293145.17610","371944.64840","321140.22390","233137.25990","62635.31300","52292.07880","118209.86810"
"20180504","11200","성동구","375997.62640","357726.74580","16378.34110","1892.53960","395779.71390","354974.25240","389014.66100","366699.74460","236333.30170","43975.27040","73200.69100","119157.34030"
"20180504","11215","광진구","421820.65860","396450.65890","22706.50080","2663.49890","445223.40150","399925.29780","405478.77370","433493.43350","224750.83720","44202.73430","93510.87850","87037.22440"
"20180504","11230","동대문구","407854.89560","379319.85370","25159.66770","3375.37420","420200.04620","387824.19650","407553.32080","408070.30620","228333.96830","38254.23580","85213.94090","104865.79160"
"20180504","11260","중랑구","363666.10480","357373.03120","5384.91410","908.15960","408879.56120","316862.61430","326704.47420","390067.26950","178194.31820","27421.21070","105246.31290","45526.79460"
"20180504","11290","성북구","459522.17980","438932.90270","18038.39480","2550.88240","498818.71630","430604.73070","435038.73490","477010.35480","219061.92290","27533.82240","95283.29580","96244.80470"
"20180504","11305","강북구","306471.32420","300393.65760","4965.78900","1111.87760","344525.01810","269859.39720","275576.17510","328539.28790","143812.64230","12861.13870","78409.84250","52541.66110"
"20180504","11320","도봉구","295275.20870","291591.25280","2912.45700","771.49890","329648.50720","259155.91050","267642.41210","315012.92060","149866.18550","21580.70550","81513.90970","46771.57030"
"20180504","11350","노원구","525587.24780","519877.91930","5048.22520","661.10330","578553.34030","475364.21400","483753.26920","555468.66110","248652.89210","38616.07350","141541.41120","68495.40740"
"20180504","11380","은평구","443715.25760","436110.43210","6403.82600","1200.99950","508706.60370","376732.80140","391055.83730","481329.12920","193519.53320","32115.69830","121095.58880","40308.24610"
"20180504","11410","서대문구","410310.88760","378602.38680","22839.32430","8869.17640","429372.79890","391665.33710","416596.70340","405821.01920","237518.41770","48744.34160","69744.56840","119029.50770"
"20180504","11440","마포구","528093.71620","487457.64370","22232.34790","18403.72460","578270.31990","476730.50120","552716.45650","510506.04460","324131.13750","82115.34790","84907.46960","157108.32000"
"20180504","11470","양천구","398075.56880","391135.36770","5747.82180","1192.37930","444944.54790","353340.89060","363270.28650","422936.48480","202009.41770","32019.25990","101625.67040","68364.48740"
"20180504","11500","강서구","558132.52000","540609.54130","9841.24020","7681.73850","602171.37370","516710.10130","525569.79260","581391.61100","286011.90810","65890.62350","146609.89250","73511.39210"
"20180504","11530","구로구","433909.84200","403224.08670","26089.45490","4596.30030","446386.58580","419827.16920","427492.98730","438493.30960","241489.56700","74358.42230","79873.44460","87257.70010"
"20180504","11545","금천구","252129.06420","234708.78500","15267.52340","2152.75580","279294.06600","226461.38780","275866.49250","235173.75820","180141.05680","65004.58680","51321.37450","63815.09550"
"20180504","11560","영등포구","549831.33360","508302.24350","34407.35270","7121.73740","626130.06660","465221.75250","615344.94920","503035.89390","408112.96010","107460.36190","96852.84860","203799.74960"
"20180504","11590","동작구","425752.65180","407873.87610","15833.21600","2045.55970","462456.25760","391533.35160","398384.17780","445301.56170","202774.57360","38714.29640","78170.91520","85889.36200"
"20180504","11620","관악구","513793.69140","490110.63860","21270.31970","2412.73310","592754.32760","436618.63160","450906.82160","558712.88410","237708.81840","33624.89650","133336.74670","70747.17520"
"20180504","11650","서초구","666523.45820","643650.30400","15299.67270","7573.48150","798585.45860","521935.56250","774746.94730","589220.96600","518353.36120","164976.16520","95670.78200","257706.41400"
"20180504","11680","강남구","903471.32570","858063.01160","22865.05620","22543.25790","1134801.60990","689641.98700","1090232.38860","770070.56660","732879.31380","222110.54790","134950.34900","375818.41690"
"20180504","11710","송파구","776860.79380","754728.53580","15163.33500","6968.92300","813296.35470","756267.04150","785709.96190","770539.95950","445049.00500","123131.70270","179701.57910","142215.72320"
